scenario,baseline_source_key,future_source_key,climate_year,month,month_name,n_days,T_future_year_month_C,T_future_climatology_C,T_baseline_climatology_C,T_anomaly_from_future_climatology_C,delta_T_vs_baseline_C,I_future_year_month_W_m2,I_future_climatology_W_m2,I_baseline_climatology_W_m2,solar_factor_from_future_climatology,alpha_solar_vs_baseline
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2041,7,Jul,31,21.1663973901,19.2093807590,18.5180873748,1.9570166311,2.6483100153,272.6083986836,249.2395478833,245.1870106318,1.0937606050,1.1118386654
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2041,8,Aug,31,19.2541108162,18.5896220546,18.1405441339,0.6644887617,1.1135666823,214.4599552770,208.8841563871,205.3698040132,1.0266932590,1.0442623554
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2041,9,Sep,30,16.8591278076,14.9607407125,14.7705158940,1.8983870951,2.0886119136,169.5140932719,155.6030604458,149.1999854229,1.0894007662,1.1361535512
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2041,10,Oct,31,9.7036731351,10.5812702302,9.5899143233,-0.8775970951,0.1137588118,104.8979079954,93.9439950128,92.1093311412,1.1166004595,1.1388412737
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2041,11,Nov,30,6.2908671061,6.5394053650,5.2109050044,-0.2485382589,1.0799621017,51.8356062571,48.6437340895,48.5074186714,1.0656173344,1.0686119294
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2041,12,Dec,31,5.5642973869,3.7571349605,2.7609710365,1.8071624264,2.8033263504,27.2052058558,31.5866178989,31.3790524813,0.8612889782,0.8669862123
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,1,Jan,31,4.0070936634,3.2392321187,2.0583566317,0.7678615447,1.9487370317,38.0413898960,40.8030263124,39.7337039508,0.9323178532,0.9574086006
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,2,Feb,28,3.0717864990,2.8717277054,2.6536932758,0.2000587936,0.4180932233,83.3346199308,78.0954605246,73.6426430744,1.0670866062,1.1316082157
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,3,Mar,31,4.5765693911,5.3781647221,5.0924691040,-0.8015953310,-0.5158997129,140.9332628558,124.9282399547,126.1440838195,1.1281137308,1.1172403698
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,4,Apr,30,6.5324462891,8.1256573486,7.8014585707,-1.5932110596,-1.2690122816,209.6024981181,181.6885761579,181.6343653573,1.1536360874,1.1539804029
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,5,May,31,10.8195493637,12.7362309117,11.3294781866,-1.9166815481,-0.5099288229,220.9139404297,231.4861398881,222.4173919753,0.9543290174,0.9932404048
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,6,Jun,30,18.0368499756,17.4734432475,15.8790391710,0.5634067281,2.1578108046,242.1847572327,263.2178315353,253.9700525213,0.9200925174,0.9535957284
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,7,Jul,31,19.6792157573,19.2093807590,18.5180873748,0.4698349983,1.1611283825,254.5323373118,249.2395478833,245.1870106318,1.0212357528,1.0381150969
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,8,Aug,31,16.1950209095,18.5896220546,18.1405441339,-2.3946011451,-1.9455232244,192.8964798220,208.8841563871,205.3698040132,0.9234615165,0.9392640790
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,9,Sep,30,14.8765309652,14.9607407125,14.7705158940,-0.0842097473,0.1060150712,156.5502397537,155.6030604458,149.1999854229,1.0060871509,1.0492644440
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,10,Oct,31,14.3824480611,10.5812702302,9.5899143233,3.8011778308,4.7925337378,107.5091576115,93.9439950128,92.1093311412,1.1443962714,1.1671907317
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,11,Nov,30,8.6188852946,6.5394053650,5.2109050044,2.0794799296,3.4079802902,45.2058165868,48.6437340895,48.5074186714,0.9293245560,0.9319361414
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2042,12,Dec,31,3.4176594396,3.7571349605,2.7609710365,-0.3394755210,0.6566884031,35.4889548825,31.5866178989,31.3790524813,1.1235439956,1.1309759880
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,1,Jan,31,1.8171611171,3.2392321187,2.0583566317,-1.4220710016,-0.2411955146,42.9089793544,40.8030263124,39.7337039508,1.0516126678,1.0799139040
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,2,Feb,28,0.7429247175,2.8717277054,2.6536932758,-2.1288029879,-1.9107685583,80.3847544534,78.0954605246,73.6426430744,1.0293140461,1.0915517301
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,3,Mar,31,4.8648817493,5.3781647221,5.0924691040,-0.5132829728,-0.2275873547,133.1493864982,124.9282399547,126.1440838195,1.0658069508,1.0555341358
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,4,Apr,30,7.2174794515,8.1256573486,7.8014585707,-0.9081778971,-0.5839791192,169.9473609924,181.6885761579,181.6343653573,0.9353772515,0.9356564252
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,5,May,31,10.6581162976,12.7362309117,11.3294781866,-2.0781146142,-0.6713618890,219.0916809574,231.4861398881,222.4173919753,0.9464570149,0.9850474327
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,6,Jun,30,16.1854838053,17.4734432475,15.8790391710,-1.2879594421,0.3064446343,260.6193639119,263.2178315353,253.9700525213,0.9901280715,1.0261814782
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,7,Jul,31,18.4805443548,19.2093807590,18.5180873748,-0.7288364041,-0.0375430199,260.3693340671,249.2395478833,245.1870106318,1.0446549766,1.0619214019
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,8,Aug,31,18.2208692981,18.5896220546,18.1405441339,-0.3687527564,0.0803251642,230.5238534251,208.8841563871,205.3698040132,1.1035966414,1.1224817326
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,9,Sep,30,13.6247324626,14.9607407125,14.7705158940,-1.3360082499,-1.1457834314,139.1159591675,155.6030604458,149.1999854229,0.8940438496,0.9324126861
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,10,Oct,31,8.4070314469,10.5812702302,9.5899143233,-2.1742387833,-1.1828828764,82.5873376477,93.9439950128,92.1093311412,0.8791124716,0.8966229222
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,11,Nov,30,5.7501597087,6.5394053650,5.2109050044,-0.7892456563,0.5392547042,49.1313339869,48.6437340895,48.5074186714,1.0100238994,1.0128622659
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2043,12,Dec,31,-1.0599367203,3.7571349605,2.7609710365,-4.8170716809,-3.8209077568,35.8720299967,31.5866178989,31.3790524813,1.1356717617,1.1431839766
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,1,Jan,31,3.0067983320,3.2392321187,2.0583566317,-0.2324337867,0.9484417003,35.5037452021,40.8030263124,39.7337039508,0.8701252924,0.8935422997
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,2,Feb,29,2.6837865369,2.8717277054,2.6536932758,-0.1879411685,0.0300932611,70.2870513653,78.0954605246,73.6426430744,0.9000145577,0.9544341217
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,3,Mar,31,4.1526664488,5.3781647221,5.0924691040,-1.2254982733,-0.9398026552,138.3769162086,124.9282399547,126.1440838195,1.1076512105,1.0969750782
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,4,Apr,30,9.7208618164,8.1256573486,7.8014585707,1.5952044678,1.9194032457,184.1562843323,181.6885761579,181.6343653573,1.0135820767,1.0138845916
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,5,May,31,14.6411731351,12.7362309117,11.3294781866,1.9049422233,3.3116949485,257.7194686397,231.4861398881,222.4173919753,1.1133256996,1.1587199470
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,6,Jun,30,15.4899271647,17.4734432475,15.8790391710,-1.9835160828,-0.3891120063,254.1982124329,263.2178315353,253.9700525213,0.9657332520,1.0008983733
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,7,Jul,31,19.0402928506,19.2093807590,18.5180873748,-0.1690879083,0.5222054758,254.8825299663,249.2395478833,245.1870106318,1.0226407973,1.0395433645
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,8,Aug,31,20.4430293914,18.5896220546,18.1405441339,1.8534073368,2.3024852575,230.2198336201,208.8841563871,205.3698040132,1.1021411944,1.1210013796
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,9,Sep,30,12.8619710286,14.9607407125,14.7705158940,-2.0987696838,-1.9085448654,162.1899406433,155.6030604458,149.1999854229,1.0423313023,1.0870640515
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,10,Oct,31,11.6382168677,10.5812702302,9.5899143233,1.0569466375,2.0483025445,99.6371091412,93.9439950128,92.1093311412,1.0606011499,1.0817265516
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,11,Nov,30,7.2286326091,6.5394053650,5.2109050044,0.6892272441,2.0177276046,41.8346509775,48.6437340895,48.5074186714,0.8600213730,0.8624382027
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2044,12,Dec,31,3.0385356288,3.7571349605,2.7609710365,-0.7185993318,0.2775645922,32.7893948401,31.5866178989,31.3790524813,1.0380786872,1.0449453456
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,1,Jan,31,2.0007627426,3.2392321187,2.0583566317,-1.2384693761,-0.0575938891,40.0501255374,40.8030263124,39.7337039508,0.9815479183,1.0079635563
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,2,Feb,28,4.0426051549,2.8717277054,2.6536932758,1.1708774494,1.3889118791,72.3948976994,78.0954605246,73.6426430744,0.9270051961,0.9830567546
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,3,Mar,31,6.5049160865,5.3781647221,5.0924691040,1.1267513644,1.4124469825,129.5719764463,124.9282399547,126.1440838195,1.0371712312,1.0271744225
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,4,Apr,30,6.8311096191,8.1256573486,7.8014585707,-1.2945477295,-0.9703489515,166.5117600759,181.6885761579,181.6343653573,0.9164679673,0.9167414974
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,5,May,31,12.0570174679,12.7362309117,11.3294781866,-0.6792134439,0.7275392813,234.7549032396,231.4861398881,222.4173919753,1.0141207735,1.0554700833
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,6,Jun,30,15.6113922119,17.4734432475,15.8790391710,-1.8620510356,-0.2676469591,236.8501856486,263.2178315353,253.9700525213,0.8998257613,0.9325910016
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,7,Jul,31,17.9921715521,19.2093807590,18.5180873748,-1.2172092069,-0.5259158227,239.1414856449,249.2395478833,245.1870106318,0.9594845107,0.9753432086
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,8,Aug,31,16.1783622496,18.5896220546,18.1405441339,-2.4112598050,-1.9621818843,176.0745477984,208.8841563871,205.3698040132,0.8429291663,0.8573536341
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,9,Sep,30,14.4601247152,14.9607407125,14.7705158940,-0.5006159973,-0.3103911788,141.5043926875,155.6030604458,149.1999854229,0.9093933775,0.9484209552
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,10,Oct,31,7.8771143759,10.5812702302,9.5899143233,-2.7041558543,-1.7127999473,95.4951011904,93.9439950128,92.1093311412,1.0165109667,1.0367581656
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,11,Nov,30,5.3698547363,6.5394053650,5.2109050044,-1.1695506287,0.1589497319,46.4800469716,48.6437340895,48.5074186714,0.9555197158,0.9582049147
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2045,12,Dec,31,0.8150494976,3.7571349605,2.7609710365,-2.9420854630,-1.9459215390,35.4579010625,31.5866178989,31.3790524813,1.1225608635,1.1299863526
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,1,Jan,31,-0.4329077936,3.2392321187,2.0583566317,-3.6721399123,-2.4912644253,41.5706209983,40.8030263124,39.7337039508,1.0188121999,1.0462307025
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,2,Feb,28,1.4795427595,2.8717277054,2.6536932758,-1.3921849459,-1.1741505163,81.4465289797,78.0954605246,73.6426430744,1.0429099007,1.1059696608
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,3,Mar,31,3.8277950164,5.3781647221,5.0924691040,-1.5503697057,-1.2646740876,142.4804580442,124.9282399547,126.1440838195,1.1404984021,1.1295056711
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,4,Apr,30,7.4843383789,8.1256573486,7.8014585707,-0.6413189697,-0.3171201918,198.4737279256,181.6885761579,181.6343653573,1.0923841890,1.0927102233
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,5,May,31,12.3339644894,12.7362309117,11.3294781866,-0.4022664224,1.0044863027,221.7785457488,231.4861398881,222.4173919753,0.9580640373,0.9971277146
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,6,Jun,30,17.7042551676,17.4734432475,15.8790391710,0.2308119202,1.8252159966,265.0648986816,263.2178315353,253.9700525213,1.0070172569,1.0436856474
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,7,Jul,31,19.2492496614,19.2093807590,18.5180873748,0.0398689024,0.7311622866,241.4780795190,249.2395478833,245.1870106318,0.9688594028,0.9848730522
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,8,Aug,31,19.8019200479,18.5896220546,18.1405441339,1.2122979933,1.6613759140,210.9124416228,208.8841563871,205.3698040132,1.0097100961,1.0269885714
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,9,Sep,30,14.7595977783,14.9607407125,14.7705158940,-0.2011429342,-0.0109181157,119.8219741185,155.6030604458,149.1999854229,0.7700489552,0.8030964197
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,10,Oct,31,10.1688762050,10.5812702302,9.5899143233,-0.4123940252,0.5789618817,86.7179385770,93.9439950128,92.1093311412,0.9230812312,0.9414674659
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,11,Nov,30,5.4045562744,6.5394053650,5.2109050044,-1.1348490906,0.1936512700,56.3836613337,48.6437340895,48.5074186714,1.1591145785,1.1623719191
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2046,12,Dec,31,3.1634745936,3.7571349605,2.7609710365,-0.5936603669,0.4025035571,28.1857111146,31.5866178989,31.3790524813,0.8923307714,0.8982333399
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,1,Jan,31,2.0115994361,3.2392321187,2.0583566317,-1.2276326826,-0.0467571956,39.5664423050,40.8030263124,39.7337039508,0.9696938164,0.9957904341
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,2,Feb,28,2.2503481184,2.8717277054,2.6536932758,-0.6213795870,-0.4033451574,93.4085745130,78.0954605246,73.6426430744,1.1960819987,1.2684033410
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,3,Mar,31,4.1665617912,5.3781647221,5.0924691040,-1.2116029309,-0.9259073128,126.2324106770,124.9282399547,126.1440838195,1.0104393588,1.0007002061
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,4,Apr,30,8.1613301595,8.1256573486,7.8014585707,0.0356728109,0.3598715888,170.8895533244,181.6885761579,181.6343653573,0.9405630059,0.9408437274
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,5,May,31,11.5770537346,12.7362309117,11.3294781866,-1.1591771772,0.2475755479,188.5363192405,231.4861398881,222.4173919753,0.8144605087,0.8476689595
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,6,Jun,30,15.4546346029,17.4734432475,15.8790391710,-2.0188086446,-0.4244045681,232.2742207845,263.2178315353,253.9700525213,0.8824410544,0.9145732675
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,7,Jul,31,17.8488058767,19.2093807590,18.5180873748,-1.3605748823,-0.6692814981,259.1381164059,249.2395478833,245.1870106318,1.0397150798,1.0568998567
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,8,Aug,31,17.3074732627,18.5896220546,18.1405441339,-1.2821487919,-0.8330708712,185.8723078082,208.8841563871,205.3698040132,0.8898343992,0.9050615240
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,9,Sep,30,14.5917653402,14.9607407125,14.7705158940,-0.3689753723,-0.1787505538,156.0389696757,155.6030604458,149.1999854229,1.0028014181,1.0458377005
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,10,Oct,31,11.4465034731,10.5812702302,9.5899143233,0.8652332429,1.8565891498,86.2966704830,93.9439950128,92.1093311412,0.9185969840,0.9368939000
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,11,Nov,30,3.5565399170,6.5394053650,5.2109050044,-2.9828654480,-1.6543650874,57.1392127991,48.6437340895,48.5074186714,1.1746469277,1.1779479173
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2047,12,Dec,31,4.9070235714,3.7571349605,2.7609710365,1.1498886108,2.1460525349,30.7271322512,31.5866178989,31.3790524813,0.9727895639,0.9792243494
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,1,Jan,31,3.8383186587,3.2392321187,2.0583566317,0.5990865400,1.7799620269,46.9943295756,40.8030263124,39.7337039508,1.1517363741,1.1827321619
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,2,Feb,29,4.9472142713,2.8717277054,2.6536932758,2.0754865659,2.2935209955,63.0424863881,78.0954605246,73.6426430744,0.8072490509,0.8560595296
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,3,Mar,31,4.2254105107,5.3781647221,5.0924691040,-1.1527542114,-0.8670585933,115.4955794427,124.9282399547,126.1440838195,0.9244953702,0.9155845914
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,4,Apr,30,6.8895924886,8.1256573486,7.8014585707,-1.2360648600,-0.9118660821,169.0765865326,181.6885761579,181.6343653573,0.9305845756,0.9308623189
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,5,May,31,12.2119325699,12.7362309117,11.3294781866,-0.5242983418,0.8824543833,243.3493910759,231.4861398881,222.4173919753,1.0512482138,1.0941113414
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,6,Jun,30,18.9836517334,17.4734432475,15.8790391710,1.5102084859,3.1046125624,265.1588274638,263.2178315353,253.9700525213,1.0073741050,1.0440554893
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,7,Jul,31,20.7013980988,19.2093807590,18.5180873748,1.4920173399,2.1833107241,261.2335623464,249.2395478833,245.1870106318,1.0481224371,1.0654461738
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,8,Aug,31,19.7707438807,18.5896220546,18.1405441339,1.1811218262,1.6301997468,228.0399204377,208.8841563871,205.3698040132,1.0917052034,1.1103868046
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,9,Sep,30,14.4142100016,14.9607407125,14.7705158940,-0.5465307109,-0.3563058924,158.7396654765,155.6030604458,149.1999854229,1.0201577335,1.0639388806
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,10,Oct,31,9.4852007466,10.5812702302,9.5899143233,-1.0960694836,-0.1047135767,99.4702579129,93.9439950128,92.1093311412,1.0588250787,1.0799151039
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,11,Nov,30,5.3256917318,6.5394053650,5.2109050044,-1.2137136332,0.1147867273,42.8848129749,48.6437340895,48.5074186714,0.8816102172,0.8840877158
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2048,12,Dec,31,6.6035045993,3.7571349605,2.7609710365,2.8463696387,3.8425335628,28.7281746557,31.5866178989,31.3790524813,0.9095046120,0.9155207817
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,1,Jan,31,4.0046542260,3.2392321187,2.0583566317,0.7654221073,1.9462975943,34.7507646622,40.8030263124,39.7337039508,0.8516712559,0.8745916239
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,2,Feb,28,3.1287976946,2.8717277054,2.6536932758,0.2570699892,0.4751044189,78.5754756927,78.0954605246,73.6426430744,1.0061465182,1.0669833728
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,3,Mar,31,7.0398862777,5.3781647221,5.0924691040,1.6617215556,1.9474171738,128.2795084061,124.9282399547,126.1440838195,1.0268255476,1.0169284561
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,4,Apr,30,9.9609812419,8.1256573486,7.8014585707,1.8353238932,2.1595226712,190.2180843353,181.6885761579,181.6343653573,1.0469457594,1.0472582320
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,5,May,31,11.9426119897,12.7362309117,11.3294781866,-0.7936189221,0.6131338031,213.8591704830,231.4861398881,222.4173919753,0.9238530246,0.9615217973
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,6,Jun,30,14.5802581787,17.4734432475,15.8790391710,-2.8931850688,-1.2987809923,253.7190600077,263.2178315353,253.9700525213,0.9639128874,0.9990117240
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,7,Jul,31,17.0802177183,19.2093807590,18.5180873748,-2.1291630406,-1.4378696565,232.4416676183,249.2395478833,245.1870106318,0.9326034716,0.9480178702
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,8,Aug,31,18.4549834221,18.5896220546,18.1405441339,-0.1346386325,0.3144392882,219.2083513814,208.8841563871,205.3698040132,1.0494254575,1.0673835544
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,9,Sep,30,13.6990468343,14.9607407125,14.7705158940,-1.2616938782,-1.0714690597,148.0539885203,155.6030604458,149.1999854229,0.9514850678,0.9923190549
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,10,Oct,31,10.6044407998,10.5812702302,9.5899143233,0.0231705696,1.0145264766,84.5018755390,93.9439950128,92.1093311412,0.8994920381,0.9174084155
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,11,Nov,30,5.8195587158,6.5394053650,5.2109050044,-0.7198466492,0.6086537114,53.0166217486,48.6437340895,48.5074186714,1.0898962167,1.0929590401
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2049,12,Dec,31,5.8599506993,3.7571349605,2.7609710365,2.1028157388,3.0989796628,27.5779393411,31.5866178989,31.3790524813,0.8730893390,0.8788646298
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,1,Jan,31,3.3248072470,3.2392321187,2.0583566317,0.0855751284,1.2664506153,45.0425122015,40.8030263124,39.7337039508,1.1039012611,1.1336096996
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,2,Feb,28,3.9589248657,2.8717277054,2.6536932758,1.0871971603,1.3052315900,72.4893320969,78.0954605246,73.6426430744,0.9282144136,0.9843390877
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,3,Mar,31,5.6242880544,5.3781647221,5.0924691040,0.2461233324,0.5318189505,117.0930033038,124.9282399547,126.1440838195,0.9372821017,0.9282480776
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,4,Apr,30,8.0729573568,8.1256573486,7.8014585707,-0.0526999919,0.2714987861,179.5902191162,181.6885761579,181.6343653573,0.9884508036,0.9887458178
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,5,May,31,12.9351076188,12.7362309117,11.3294781866,0.1988767070,1.6056294322,213.8585293678,231.4861398881,222.4173919753,0.9238502550,0.9615189148
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,6,Jun,30,14.8801432292,17.4734432475,15.8790391710,-2.5933000183,-0.9988959419,267.4778539022,263.2178315353,253.9700525213,1.0161843988,1.0531865913
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,7,Jul,31,18.1983355122,19.2093807590,18.5180873748,-1.0110452467,-0.3197518625,234.7181691816,249.2395478833,245.1870106318,0.9417372611,0.9573026262
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,8,Aug,31,19.7335035755,18.5896220546,18.1405441339,1.1438815209,1.5929594416,239.3516252579,208.8841563871,205.3698040132,1.1458582087,1.1654664930
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,9,Sep,30,13.3649159749,14.9607407125,14.7705158940,-1.5958247375,-1.4055999191,145.6657752991,155.6030604458,149.1999854229,0.9361369557,0.9763122623
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,10,Oct,31,12.1631280715,10.5812702302,9.5899143233,1.5818578413,2.5732137482,83.2991108433,93.9439950128,92.1093311412,0.8866890410,0.9043504041
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,11,Nov,30,5.7743316650,6.5394053650,5.2109050044,-0.7650736999,0.5634266606,45.6679586569,48.6437340895,48.5074186714,0.9388251028,0.9414633866
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2050,12,Dec,31,0.2791874055,3.7571349605,2.7609710365,-3.4779475550,-2.4817836310,32.7734412224,31.5866178989,31.3790524813,1.0375736119,1.0444369294
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,1,Jan,31,4.0075839135,3.2392321187,2.0583566317,0.7683517948,1.9492272818,43.6987690156,40.8030263124,39.7337039508,1.0709688218,1.0997909752
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,2,Feb,28,3.7864940098,2.8717277054,2.6536932758,0.9147663044,1.1328007341,68.4453693117,78.0954605246,73.6426430744,0.8764321108,0.9294257573
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,3,Mar,31,4.2516083748,5.3781647221,5.0924691040,-1.1265563473,-0.8408607292,121.8922901769,124.9282399547,126.1440838195,0.9756984507,0.9662941494
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,4,Apr,30,7.6356313070,8.1256573486,7.8014585707,-0.4900260417,-0.1658272637,177.0360070547,181.6885761579,181.6343653573,0.9743926162,0.9746834345
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,5,May,31,12.2710411810,12.7362309117,11.3294781866,-0.4651897307,0.9415629944,253.2727267358,231.4861398881,222.4173919753,1.0941161612,1.1387271674
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,6,Jun,30,17.3905080160,17.4734432475,15.8790391710,-0.0829352315,1.5114688449,271.9197489420,263.2178315353,253.9700525213,1.0330597565,1.0706764291
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,7,Jul,31,20.1552161432,19.2093807590,18.5180873748,0.9458353843,1.6371287684,266.8896002000,249.2395478833,245.1870106318,1.0708156168,1.0885144344
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,8,Aug,31,21.7783083024,18.5896220546,18.1405441339,3.1886862478,3.6377641685,233.7958991758,208.8841563871,205.3698040132,1.1192610451,1.1384141904
rcp_4_5,rcp_4_5_baseline,rcp_4_5_future,2051,9,Sep,30,16.7771179199,14.9607407125,14.7705158940,1.8163772074,2.0066020259,141.8587677002,155.6030604458,149.1999854229,0.9116708071,0.9507961231
