timestamp_utc,T_out_C,theta_air_C,theta_surface_C,theta_mass_C,theta_operative_C,theta_air_free_running_C,Phi_internal_W,Phi_solar_W,heating_demand_W,cooling_demand_W,theta_set_heat_C,theta_set_cool_C,H_ve_W_K,hrv_bypass_active
2015-01-02T01:00:00+00:00,4.0208754869999996,17.999999999999996,16.656119029274311,16.065935236382671,17.059283320492014,14.315320820127647,22.235975679313658,0,8388.4386475201991,0,18,26,245.05384000000001,False
2015-01-02T02:00:00+00:00,4.880875487,19.999999999999986,17.479911562720751,16.083317022328593,18.235938093904522,14.295927947813441,93.034931741959198,0,12985.732573998212,0,20,26,245.05384000000001,False
2015-01-02T03:00:00+00:00,5.4108754870000002,17.999999999999993,16.712935182726444,16.126938038426445,17.099054627908508,14.55731203914287,22.235975679313658,0,7837.5281354092958,0,18,26,245.05384000000001,False
2015-01-02T04:00:00+00:00,6.0308754870000003,19.999999999999986,17.555930005995553,16.185111909414907,18.289151004196881,14.533544653177506,48.601487514371577,0,12444.780958601044,0,20,26,245.05384000000001,False
2015-01-02T05:00:00+00:00,6.7408754870000003,19.999999999999972,17.717486602173533,16.43809451047726,18.402240621521464,14.898079779152722,164.51257028884731,0,11614.890379303657,0,20,26,245.05384000000001,False
2015-01-02T06:00:00+00:00,7.4908754870000003,20,17.870514972026704,16.672218635869498,18.509360480418692,15.271068899295136,362.44026446616004,0,10765.753670849324,0,20,26,245.05384000000001,False
2015-01-02T07:00:00+00:00,8.5508754870000008,20.000000000000004,18.031106757693863,16.903675114086244,18.621774730385702,15.731530980449129,750.72479815040685,0,9717.4784401673714,0,20,26,245.05384000000001,False
2015-01-02T08:00:00+00:00,9.3708754869999993,20.000000000000004,18.200439452440218,17.143145037855881,18.740307616708154,16.239108085103627,1406.4536861284807,32.067344904148065,8561.9424508909069,0,20,26,245.05384000000001,False
2015-01-02T09:00:00+00:00,10.100875487,19.999999999999996,18.331379902413886,17.367301673953442,18.831965931689719,16.246823451169444,114.54114580520735,433.33624335215114,8544.3778620279736,0,20,26,245.05384000000001,False
2015-01-02T10:00:00+00:00,10.660875487,18.000000000000004,17.565776454358101,17.392631955052369,17.696043518050672,16.508945471587904,22.235975679313658,694.53919015759607,3394.4934744971024,0,18,26,245.05384000000001,False
2015-01-02T11:00:00+00:00,10.760875487,18.000000000000011,17.523444732093694,17.27497509291333,17.666411312465588,16.450888412858493,22.235975679313658,1233.640493836923,3526.664567673266,0,18,26,245.05384000000001,False
2015-01-02T12:00:00+00:00,10.080875487,18,17.607147494930519,17.260836909640481,17.725003246451362,16.513772734576293,22.235975679313658,3437.8954810521504,3383.5038611720829,0,18,26,245.05384000000001,False
2015-01-02T13:00:00+00:00,9.9108754870000002,18.000000000000004,17.636672733400474,17.307358436806041,17.745670913380334,16.543474614930346,22.235975679313658,3542.9335907290583,3315.8853823566337,0,18,26,245.05384000000001,False
2015-01-02T14:00:00+00:00,9.2608754869999999,20.000000000000007,18.558025435025836,17.513936667550276,18.990617804518088,16.855331420818754,1619.1536445716461,2989.791105687138,7159.0654587627459,0,20,26,245.05384000000001,False
2015-01-02T15:00:00+00:00,8.2808754869999994,20.000000000000007,18.574595775794169,17.749162675447849,19.002217043055921,16.528137330209425,487.03818290478097,1266.8246119466885,7903.9464703580625,0,20,26,245.05384000000001,False
2015-01-02T16:00:00+00:00,7.1208754870000002,20.000000000000007,18.506902636683503,17.76790351490213,18.954831845678452,16.271909144172792,390.0053747579849,0,8487.2684675822948,0,20,26,245.05384000000001,False
2015-01-02T17:00:00+00:00,6.2008754870000002,19.999999999999986,18.467400816139744,17.703087034707288,18.927180571297814,16.226105008188487,924.75669989761138,0,8591.5448959361511,0,20,26,245.05384000000001,False
2015-01-02T18:00:00+00:00,5.2708754869999996,19.999999999999993,18.421714898057377,17.629467803164253,18.895200428640162,16.160846888107663,1421.6089671178149,0,8740.1097260957922,0,20,26,245.05384000000001,False
2015-01-02T19:00:00+00:00,4.8608754870000004,20.000000000000014,18.344609042284198,17.538659591336696,18.841226329598943,15.823608555011935,657.82042209329347,0,9507.8571821616042,0,20,26,245.05384000000001,False
2015-01-02T20:00:00+00:00,4.3208754870000003,20.000000000000004,18.313387941353444,17.453649381749614,18.81937155894741,15.96780039652139,1810.1134608867244,0,9179.5940262857148,0,20,26,245.05384000000001,False
2015-01-02T21:00:00+00:00,3.8508754870000002,19.999999999999996,18.238127411725536,17.370600580646411,18.766689188207874,15.61020458872164,969.38115499299965,0,9993.6867458701709,0,20,26,245.05384000000001,False
2015-01-02T22:00:00+00:00,3.3208754869999999,17.999999999999993,17.255276334192786,17.086902803478036,17.478693433934946,15.329112216377084,546.0961224498966,0,6080.4692114628333,0,18,26,245.05384000000001,False
2015-01-02T23:00:00+00:00,3.1408754870000002,17.999999999999989,16.989399853630886,16.658127903032664,17.292579897541614,14.762430830858861,22.235975679313658,0,7370.5603708445879,0,18,26,245.05384000000001,False
2015-01-03T00:00:00+00:00,3.2908754870000001,17.999999999999996,16.790422171877736,16.314311111385685,17.153295520314416,14.455087131340083,22.235975679313658,0,8070.2505314421014,0,18,26,245.05384000000001,False
2015-01-03T01:00:00+00:00,3.4108754870000002,17.999999999999996,16.638630864560827,16.051883888453954,17.047041605192575,14.221227899926692,22.235975679313658,0,8602.6479856311544,0,18,26,245.05384000000001,False
2015-01-03T02:00:00+00:00,3.380875487,18,16.519456268697439,15.84906906970102,16.963619388088205,14.02424937326408,22.235975679313658,0,9051.0838480569128,0,18,26,245.05384000000001,False
2015-01-03T03:00:00+00:00,2.920875487,17.999999999999996,16.413636854918046,15.68022484343131,16.889545798442629,13.802697287104651,22.235975679313658,0,9555.4631959606304,0,18,26,245.05384000000001,False
2015-01-03T04:00:00+00:00,3.3008754869999999,17.999999999999996,16.341278494555446,15.546752704334537,16.838894946188809,13.725963766311645,22.235975679313658,0,9730.1526058002801,0,18,26,245.05384000000001,False
2015-01-03T05:00:00+00:00,3.650875487,17.999999999999996,16.294873300047701,15.458396174814713,16.80641131003339,13.68819461452199,22.235975679313658,0,9816.1368115045534,0,18,26,245.05384000000001,False
2015-01-03T06:00:00+00:00,3.940875487,17.999999999999993,16.26702336449889,15.40329523377369,16.78691635514922,13.674133363972711,22.235975679313658,0,9848.1482653603889,0,18,26,245.05384000000001,False
2015-01-03T07:00:00+00:00,4.210875487,17.999999999999989,16.253045865661608,15.37241224897082,16.777132105963123,13.680472533189841,22.235975679313658,0,9833.7166881569556,0,18,26,245.05384000000001,False
2015-01-03T08:00:00+00:00,4.3008754869999999,20.000000000000004,17.155200410146744,15.53665347572203,18.008640287102722,13.718491679256989,151.76238813252317,58.751120955774901,14300.308002463809,0,20,26,245.05384000000001,False
2015-01-03T09:00:00+00:00,3.8508754870000002,19.999999999999996,17.365721433355841,15.858209519216562,18.156005003349087,14.145404048868219,757.76063535313699,383.37432549272143,13328.411116592888,0,20,26,245.05384000000001,False
2015-01-03T10:00:00+00:00,2.940875487,19.999999999999993,17.476315885095381,16.091662184896279,18.233421119566763,14.156777686817348,436.88892093233022,280.08939836123176,13302.518207202964,0,20,26,245.05384000000001,False
2015-01-03T11:00:00+00:00,2.690875487,19.999999999999996,17.566093549371438,16.243418746235456,18.296265484560006,14.285158487292186,479.38919596142881,361.01644439997477,13010.250029776451,0,20,26,245.05384000000001,False
2015-01-03T12:00:00+00:00,2.7208754869999998,19.999999999999982,17.671212332784275,16.378543840974935,18.369848632948987,14.531519458930491,808.28023272854682,747.43307437619433,12449.391459776591,0,20,26,245.05384000000001,False
2015-01-03T13:00:00+00:00,3.230875487,20,17.740268693583957,16.504832083170374,18.418188085508767,14.707109742550513,846.63599572173882,456.51976803486912,12049.647479542717,0,20,26,245.05384000000001,False
2015-01-03T14:00:00+00:00,3.7008754869999998,19.999999999999996,17.775455164881123,16.597195135904357,18.442818615416783,14.717035971809912,401.01942355705171,118.78757916462583,12027.049700718822,0,20,26,245.05384000000001,False
2015-01-03T15:00:00+00:00,3.940875487,19.999999999999996,17.813892826284025,16.66338476953085,18.469724978398816,14.811883621990225,430.72078159079501,18.800277189555594,11811.122165223975,0,20,26,245.05384000000001,False
2015-01-03T16:00:00+00:00,3.5608754870000001,20.000000000000007,17.870060078684006,16.726789524522619,18.509042055078805,15.105485618211983,1538.0060825508112,0,11142.715986051297,0,20,26,245.05384000000001,False
2015-01-03T17:00:00+00:00,3.0908754869999999,20.000000000000007,17.85902354981949,16.759244885466995,18.501316484873644,14.820245937508629,551.31508431457496,0,11792.084749141608,0,20,26,245.05384000000001,False
2015-01-03T18:00:00+00:00,3.0508754869999999,19.999999999999996,17.857941959319227,16.757645049963191,18.500559371523458,14.818557187276953,571.23654642379313,0,11795.929311182914,0,20,26,245.05384000000001,False
2015-01-03T19:00:00+00:00,2.7008754869999998,20,17.881003610690538,16.765243476123942,18.516702527483375,15.044842307481028,1602.3733956913532,0,11280.774868959705,0,20,26,245.05384000000001,False
2015-01-03T20:00:00+00:00,2.7708754870000001,20.000000000000007,17.881494176614115,16.776850886403839,18.51704592362988,14.983452916571638,1284.9197553541176,0,11420.532257354651,0,20,26,245.05384000000001,False
2015-01-03T21:00:00+00:00,2.880875487,19.999999999999996,17.881887804526706,16.781675520891827,18.517321463168692,14.957121612672838,1108.2039153081266,0,11480.477375092638,0,20,26,245.05384000000001,False
2015-01-03T22:00:00+00:00,3.190875487,19.999999999999982,17.865067249422879,16.777921746038349,18.505547074596009,14.780194013726073,275.2047153710115,0,11883.265850389238,0,20,26,245.05384000000001,False
2015-01-03T23:00:00+00:00,3.5708754869999999,18,16.959309796245751,16.595568122978879,17.271516857372024,14.759797501126409,22.235975679313658,0,7376.5553364361995,0,18,26,245.05384000000001,False
2015-01-04T00:00:00+00:00,4.0508754869999999,17.999999999999996,16.788453610827531,16.291232045144028,17.151917527579272,14.533694323835439,22.235975679313658,0,7891.2955724586845,0,18,26,245.05384000000001,False
2015-01-04T01:00:00+00:00,4.380875487,20.000000000000025,17.567337793239968,16.247975816688704,18.297136455267982,14.371320681744317,34.205860196152784,0,12814.095562422763,0,20,26,245.05384000000001,False
2015-01-04T02:00:00+00:00,4.3108754869999997,20.000000000000004,17.654408365477739,16.397123074839833,18.358085855834418,14.513189257644658,69.937306881928407,0,12491.121488736233,0,20,26,245.05384000000001,False
2015-01-04T03:00:00+00:00,4.0308754870000003,17.999999999999993,16.810397767716463,16.329239403335663,17.167278437401521,14.567217422606296,22.235975679313658,0,7814.9778135476263,0,18,26,245.05384000000001,False
2015-01-04T04:00:00+00:00,3.8708754870000002,17.999999999999986,16.667624354458869,16.089481797759717,17.067337048121203,14.317879479607088,22.235975679313658,0,8382.6136741600822,0,18,26,245.05384000000001,False
2015-01-04T05:00:00+00:00,3.8308754870000001,20.000000000000011,17.458029296186002,16.074987266502891,18.220620507330203,14.137280960563738,47.284853712641208,0,13346.903914620709,0,20,26,245.05384000000001,False
2015-01-04T06:00:00+00:00,3.6208754870000002,19.999999999999996,17.565963721448142,16.243866866411899,18.296174605013697,14.406263835881724,575.96025141926896,0,12734.544944764119,0,20,26,245.05384000000001,False
