scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,cooling_case,cooling_variant_id,active_cooling,cooling_system,heating_system_reversible_cooling_capable,variant_share,variant_dwellings,source_id,assumption_id
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_standard_B_proxy,10373.0388351,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,9646.926116642999,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_standard_B_proxy,10373.0388351,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,726.112718457,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_standard_B_proxy,10373.0388351,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,8920.813398186,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_standard_B_proxy,10373.0388351,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,1452.225436914,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_advanced_A_proxy,1131.60423656,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,1131.60423656,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_advanced_A_proxy,1131.60423656,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_advanced_A_proxy,1131.60423656,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,1052.3919400008,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_advanced_A_proxy,1131.60423656,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,79.2122965592,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_advanced_A_proxy,1131.60423656,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,973.1796434416,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_advanced_A_proxy,1131.60423656,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,158.4245931184,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,13421.312302,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,13421.312302,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,13421.312302,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,13421.312302,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,12481.82044086,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,13421.312302,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,939.49186114,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,13421.312302,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,11542.32857972,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,13421.312302,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,1878.98372228,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_standard_B_proxy,1681.48559593,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,1681.48559593,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_standard_B_proxy,1681.48559593,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_standard_B_proxy,1681.48559593,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,1563.7816042149,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_standard_B_proxy,1681.48559593,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,117.7039917151,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_standard_B_proxy,1681.48559593,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,1446.0776124998,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_standard_B_proxy,1681.48559593,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,235.4079834302,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_advanced_A_proxy,183.434792283,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,183.434792283,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_advanced_A_proxy,183.434792283,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_advanced_A_proxy,183.434792283,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,170.59435682319,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_advanced_A_proxy,183.434792283,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,12.84043545981,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_advanced_A_proxy,183.434792283,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,157.75392136338,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_advanced_A_proxy,183.434792283,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,25.68087091962,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,7378.15186271,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,7378.15186271,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,7378.15186271,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,7378.15186271,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,6861.6812323203,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,7378.15186271,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,516.4706303897,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,7378.15186271,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,6345.2106019306,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,7378.15186271,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,1032.9412607794,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_standard_B_proxy,924.369823347,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,924.369823347,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_standard_B_proxy,924.369823347,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_standard_B_proxy,924.369823347,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,859.66393571271,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_standard_B_proxy,924.369823347,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,64.70588763429,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_standard_B_proxy,924.369823347,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,794.95804807842,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_standard_B_proxy,924.369823347,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,129.41177526858,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_advanced_A_proxy,100.840344365,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,100.840344365,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_advanced_A_proxy,100.840344365,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_advanced_A_proxy,100.840344365,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,93.78152025945,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_advanced_A_proxy,100.840344365,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,7.05882410555,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_advanced_A_proxy,100.840344365,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,86.7226961539,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_advanced_A_proxy,100.840344365,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,14.1176482111,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,13622.4458581,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,13622.4458581,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,13622.4458581,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,13622.4458581,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,12668.874648033,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,13622.4458581,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,953.571210067,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,13622.4458581,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,11715.303437966,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,13622.4458581,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,1907.142420134,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,1706.68456081,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,1587.2166415533,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,119.4679192567,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,1467.7487222966,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,238.9358385134,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,186.18377027,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,173.1509063511,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,13.0328639189,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,160.1180424322,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,26.0657278378,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,13622.4458581,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,13622.4458581,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,13622.4458581,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,13622.4458581,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,12668.874648033,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,13622.4458581,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,953.571210067,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,13622.4458581,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,11715.303437966,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,13622.4458581,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,1907.142420134,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,1706.68456081,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,1587.2166415533,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,119.4679192567,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,1467.7487222966,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,238.9358385134,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,186.18377027,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,173.1509063511,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,13.0328639189,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,160.1180424322,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,26.0657278378,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_existing,64825.0377454,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,64825.0377454,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_existing,64825.0377454,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_existing,64825.0377454,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,60287.28510322199,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_existing,64825.0377454,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,4537.752642178,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_existing,64825.0377454,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,55749.532461044,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_existing,64825.0377454,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,9075.505284356,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_standard_B_proxy,8121.58787243,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,8121.58787243,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_standard_B_proxy,8121.58787243,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_standard_B_proxy,8121.58787243,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,7553.076721359899,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_standard_B_proxy,8121.58787243,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,568.5111510701,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_standard_B_proxy,8121.58787243,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,6984.5655702898,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_standard_B_proxy,8121.58787243,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,1137.0223021402,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_advanced_A_proxy,885.991404266,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,885.991404266,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_advanced_A_proxy,885.991404266,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_advanced_A_proxy,885.991404266,1727209,current_regional,inactive_cooling,false,none_active,true,0.93,823.97200596738,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_advanced_A_proxy,885.991404266,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.07,62.01939829862,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_advanced_A_proxy,885.991404266,1727209,higher_uptake,inactive_cooling,false,none_active,true,0.86,761.95260766876,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_advanced_A_proxy,885.991404266,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,true,0.14,124.03879659724,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_existing,28864.4326865,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,28864.4326865,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_existing,28864.4326865,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_existing,28864.4326865,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,26843.922398445,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_existing,28864.4326865,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,2020.510288055,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_existing,28864.4326865,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,24823.41211039,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_existing,28864.4326865,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,4041.020576110001,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_standard_B_proxy,3616.27288784,1727209,no_active_cooling,inactive_cooling,false,none_active,false,1,3616.27288784,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_standard_B_proxy,3616.27288784,1727209,no_active_cooling,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0,0,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_standard_B_proxy,3616.27288784,1727209,current_regional,inactive_cooling,false,none_active,false,0.93,3363.1337856912,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_standard_B_proxy,3616.27288784,1727209,current_regional,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.07,253.1391021488,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_standard_B_proxy,3616.27288784,1727209,higher_uptake,inactive_cooling,false,none_active,false,0.86,3109.9946835424,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_standard_B_proxy,3616.27288784,1727209,higher_uptake,active_cooling,true,integrated_reversible_or_split_system_unspecified,false,0.14,506.2782042976,STATBEL_HBS_2024,COOLING_CASES_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_advanced_A_proxy,394.502496855,1727209,no_active_cooling,inactive_cooling,false,none_active,true,1,394.502496855,STATBEL_HBS_2024,COOLING_CASES_V1
