scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,heating_variant_id,variant_share,variant_dwellings,energy_carrier,space_heating_system,dhw_system,heat_emitter,supply_temperature_c,ventilation_system,hrv_eta,summer_bypass,reversible_cooling_capable,source_id,assumption_id
high,2050,Flemish Region,BE_TABULA_23,Terraced house,post-2005,as_is_TABULA,68303.61730830735,3244134,as_is_gas,0.712,48632.17552351483,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_23,Terraced house,post-2005,as_is_TABULA,68303.61730830735,3244134,as_is_oil,0.147,10040.631744321181,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_23,Terraced house,post-2005,as_is_TABULA,68303.61730830735,3244134,as_is_other,0.066,4508.038742348285,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_23,Terraced house,post-2005,renovated_TABULA_low_energy,33503.67257969265,3244134,renovated_air_water_heat_pump,1,33503.67257969265,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Flemish Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,48884.80726589148,3244134,as_is_electricity,0.075,3666.360544941861,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,48884.80726589148,3244134,as_is_gas,0.712,34805.98277331473,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,48884.80726589148,3244134,as_is_oil,0.147,7186.066668086048,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_24,"Apartment, enclosed",post-2005,as_is_TABULA,48884.80726589148,3244134,as_is_other,0.066,3226.397279548838,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_24,"Apartment, enclosed",post-2005,renovated_TABULA_low_energy,23978.533513908515,3244134,renovated_air_water_heat_pump,1,23978.533513908515,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,as_is_TABULA,48884.80726589148,3244134,as_is_electricity,0.075,3666.360544941861,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,as_is_TABULA,48884.80726589148,3244134,as_is_gas,0.712,34805.98277331473,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,as_is_TABULA,48884.80726589148,3244134,as_is_oil,0.147,7186.066668086048,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,as_is_TABULA,48884.80726589148,3244134,as_is_other,0.066,3226.397279548838,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Flemish Region,BE_TABULA_25,"Apartment, exposed",post-2005,renovated_TABULA_low_energy,23978.533513908515,3244134,renovated_air_water_heat_pump,1,23978.533513908515,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_01,Detached house,pre-1946,renovated_TABULA_low_energy,257355.025723,1727209,renovated_air_water_heat_pump,1,257355.025723,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_02,Semi-detached house,pre-1946,renovated_TABULA_low_energy,190494.539867,1727209,renovated_air_water_heat_pump,1,190494.539867,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_03,Terraced house,pre-1946,renovated_TABULA_low_energy,221506.719227,1727209,renovated_air_water_heat_pump,1,221506.719227,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_04,"Apartment, enclosed",pre-1946,renovated_TABULA_low_energy,83180.9028966,1727209,renovated_air_water_heat_pump,1,83180.9028966,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_05,"Apartment, exposed",pre-1946,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_05,"Apartment, exposed",pre-1946,renovated_TABULA_low_energy,83180.9028966,1727209,renovated_air_water_heat_pump,1,83180.9028966,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_06,Detached house,1946-1970,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_06,Detached house,1946-1970,renovated_TABULA_low_energy,89371.14707,1727209,renovated_air_water_heat_pump,1,89371.14707,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_07,Semi-detached house,1946-1970,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_07,Semi-detached house,1946-1970,renovated_TABULA_low_energy,66152.6445449,1727209,renovated_air_water_heat_pump,1,66152.6445449,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_08,Terraced house,1946-1970,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_08,Terraced house,1946-1970,renovated_TABULA_low_energy,76922.1798774,1727209,renovated_air_water_heat_pump,1,76922.1798774,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_09,"Apartment, enclosed",1946-1970,renovated_TABULA_low_energy,28886.0599683,1727209,renovated_air_water_heat_pump,1,28886.0599683,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,0,1727209,as_is_electricity,0.060180541625,0,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,0,1727209,as_is_gas,0.425275827482,0,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,0,1727209,as_is_oil,0.376128385155,0,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_10,"Apartment, exposed",1946-1970,as_is_TABULA,0,1727209,as_is_other,0.138415245737,0,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_10,"Apartment, exposed",1946-1970,renovated_TABULA_low_energy,28886.0599683,1727209,renovated_air_water_heat_pump,1,28886.0599683,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,9525.19114212996,1727209,as_is_electricity,0.060180541625,573.231162013843,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,9525.19114212996,1727209,as_is_gas,0.425275827482,4050.833544897793,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,9525.19114212996,1727209,as_is_oil,0.376128385155,3582.69476258649,oil,oil_boiler_unspecified,oil_DHW_or_separate_tank,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_11,Detached house,1971-1990,as_is_TABULA,9525.19114212996,1727209,as_is_other,0.138415245737,1318.431672631824,other,biomass_propane_district_or_other_lumped,other_or_unknown_DHW,unknown_or_hydronic_emitters,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_11,Detached house,1971-1990,renovated_TABULA_low_energy,76693.32068047005,1727209,renovated_air_water_heat_pump,1,76693.32068047005,electricity_plus_ambient_heat,air_water_heat_pump,heat_pump_DHW_tank_or_integrated_HP_DHW,low_temperature_radiators,45,balanced_mechanical_HRV,0.80,true,true,EC_EPBD_45C_GUIDANCE,RENOVATED_TECHNOLOGY_PACKAGE_V1
high,2050,Walloon Region,BE_TABULA_12,Semi-detached house,1971-1990,as_is_TABULA,7050.559431326554,1727209,as_is_electricity,0.060180541625,424.306485335603,electricity,electric_resistance_or_existing_heat_pump_unspecified,electric_DHW_unspecified,direct_electric_or_hydronic_unspecified,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
high,2050,Walloon Region,BE_TABULA_12,Semi-detached house,1971-1990,as_is_TABULA,7050.559431326554,1727209,as_is_gas,0.425275827482,2998.432496371571,gas,gas_boiler_unspecified,gas_DHW_or_combiboiler,standard_hydronic_radiators,,,,false,false,SCP_BE_SILC_2022,REGIONAL_AS_IS_HEATING_UNIFORM_V1+AS_IS_SYSTEM_MAPPING_V1
