scenario,target_year,region,archetype_id,dwelling_type,construction_period,renovation_state,state_dwellings,regional_modelled_stock_dwellings,pv_basis_year,dwelling_group,pv_variant_id,pv_installed,house_participation_rate,apartment_participation_rate,variant_share,variant_dwellings,assigned_capacity_kwp_per_participating_dwelling,allocated_capacity_mw,regional_basis_capacity_mw,raw_linear_capacity_mw_2050,rooftop_potential_mw,eligible_stock_capacity_mw,capacity_cap_reason,source_id,assumption_id
central,2050,Walloon Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_standard_B_proxy,3005.17271952,1727209,2024,apartment,no_pv,false,0.259051181054,0,1,3005.17271952,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_standard_B_proxy,3005.17271952,1727209,2024,apartment,pv_installed,true,0.259051181054,0,0,0,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_advanced_A_proxy,327.837023948,1727209,2050,apartment,no_pv,false,0.903539422188,0.225884855547,0.774115144453,253.783605150583,0,0,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_advanced_A_proxy,327.837023948,1727209,2050,apartment,pv_installed,true,0.903539422188,0.225884855547,0.225884855547,74.053418797417,0.910366993819,0.067415788253,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_existing,23986.7422522,1727209,2024,apartment,no_pv,false,0.259051181054,0,1,23986.7422522,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_existing,23986.7422522,1727209,2024,apartment,pv_installed,true,0.259051181054,0,0,0,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_standard_B_proxy,3005.17271952,1727209,2024,apartment,no_pv,false,0.259051181054,0,1,3005.17271952,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_standard_B_proxy,3005.17271952,1727209,2024,apartment,pv_installed,true,0.259051181054,0,0,0,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_advanced_A_proxy,327.837023948,1727209,2050,apartment,no_pv,false,0.903539422188,0.225884855547,0.774115144453,253.783605150583,0,0,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_advanced_A_proxy,327.837023948,1727209,2050,apartment,pv_installed,true,0.903539422188,0.225884855547,0.225884855547,74.053418797417,0.910366993819,0.067415788253,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_existing,82795.7099747,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,61347.38351955105,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_existing,82795.7099747,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,21448.32645514895,5.271355900515,113.06176221553,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_standard_B_proxy,10373.0388351,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,7685.890873748529,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_standard_B_proxy,10373.0388351,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,2687.147961351471,5.271355900515,14.164913261628,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_advanced_A_proxy,1131.60423656,1727209,2050,house,no_pv,false,0.903539422188,0.225884855547,0.096460577812,109.155198513579,0,0,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_16,Detached house,1991-2005,TABULA_advanced_A_proxy,1131.60423656,1727209,2050,house,pv_installed,true,0.903539422188,0.225884855547,0.903539422188,1022.449038046421,5.271355900515,5.389692769682,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,13421.312302,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,9944.50549887257,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,13421.312302,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,3476.806803127431,5.271355900515,18.327486056618,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_standard_B_proxy,1681.48559593,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,1245.894766379076,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_standard_B_proxy,1681.48559593,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,435.590829550924,5.271355900515,2.296154289564,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_advanced_A_proxy,183.434792283,1727209,2050,house,no_pv,false,0.903539422188,0.225884855547,0.096460577812,17.694226054522,0,0,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_advanced_A_proxy,183.434792283,1727209,2050,house,pv_installed,true,0.903539422188,0.225884855547,0.903539422188,165.740566228478,5.271355900515,0.873677511743,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,7378.15186271,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,5466.832908679341,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,7378.15186271,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,1911.318954030659,5.271355900515,10.075242446096,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_standard_B_proxy,924.369823347,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,684.910728878299,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_standard_B_proxy,924.369823347,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,239.459094468701,5.271355900515,1.26227411056,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_advanced_A_proxy,100.840344365,1727209,2050,house,no_pv,false,0.903539422188,0.225884855547,0.096460577812,9.727117884253,0,0,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_18,Terraced house,1991-2005,TABULA_advanced_A_proxy,100.840344365,1727209,2050,house,pv_installed,true,0.903539422188,0.225884855547,0.903539422188,91.113226480747,5.271355900515,0.480290244024,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,13622.4458581,1727209,2024,apartment,no_pv,false,0.259051181054,0,1,13622.4458581,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,13622.4458581,1727209,2024,apartment,pv_installed,true,0.259051181054,0,0,0,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,2024,apartment,no_pv,false,0.259051181054,0,1,1706.68456081,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,2024,apartment,pv_installed,true,0.259051181054,0,0,0,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,2050,apartment,no_pv,false,0.903539422188,0.225884855547,0.774115144453,144.127676217386,0,0,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,2050,apartment,pv_installed,true,0.903539422188,0.225884855547,0.225884855547,42.056094052614,0.910366993819,0.038286479914,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,13622.4458581,1727209,2024,apartment,no_pv,false,0.259051181054,0,1,13622.4458581,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,13622.4458581,1727209,2024,apartment,pv_installed,true,0.259051181054,0,0,0,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,2024,apartment,no_pv,false,0.259051181054,0,1,1706.68456081,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_standard_B_proxy,1706.68456081,1727209,2024,apartment,pv_installed,true,0.259051181054,0,0,0,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,2050,apartment,no_pv,false,0.903539422188,0.225884855547,0.774115144453,144.127676217386,0,0,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_advanced_A_proxy,186.18377027,1727209,2050,apartment,pv_installed,true,0.903539422188,0.225884855547,0.225884855547,42.056094052614,0.910366993819,0.038286479914,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_existing,64825.0377454,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,48032.035155585196,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_existing,64825.0377454,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,16793.002589814798,5.271355900515,88.521893289191,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_standard_B_proxy,8121.58787243,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,6017.680942043316,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_standard_B_proxy,8121.58787243,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,2103.906930386684,5.271355900515,11.090442211629,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_advanced_A_proxy,885.991404266,1727209,2050,house,no_pv,false,0.903539422188,0.225884855547,0.096460577812,85.463242792351,0,0,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_21,Detached house,post-2005,TABULA_advanced_A_proxy,885.991404266,1727209,2050,house,pv_installed,true,0.903539422188,0.225884855547,0.903539422188,800.528161473649,5.271355900515,4.219868847513,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_existing,28864.4326865,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,21387.06730860903,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_existing,28864.4326865,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,7477.365377890972,5.271355900515,39.415854105055,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_standard_B_proxy,3616.27288784,1727209,2024,house,no_pv,false,0.259051181054,0,0.740948818946,2679.473125231556,0,0,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_standard_B_proxy,3616.27288784,1727209,2024,house,pv_installed,true,0.259051181054,0,0.259051181054,936.799762608444,5.271355900515,4.938204956227,1889.08,12890.305160390515,6659.588,7370.556100226863,observed_2024_small_system_stock,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
central,2050,Walloon Region,BE_TABULA_22,Semi-detached house,post-2005,TABULA_advanced_A_proxy,394.502496855,1727209,2050,house,no_pv,false,0.903539422188,0.225884855547,0.096460577812,38.053938795082,0,0,6659.588,12890.305160390515,6659.588,7370.556100226863,official_rooftop_potential,CWAPE_2024+ORES_PV_2024+SPW_SMALL_PV_SHARE+WALLONIA_PV_CAPACITY_2024+REGIONAL_PV_TARGETS_2030+REGIONAL_PV_YIELD+SPW_ROOFTOP_METHOD,PV_PROXY_STOCK_ONLY_V1
