scenario,base_year,target_year,ARR,renovation_depth,depth_share,region,priority_rank_within_region_and_depth,archetype_id,dwelling_type,construction_period,source_state_id,destination_state_id,specific_heat_loss_z_W_m2K,initial_source_state_dwellings_2025,allocated_renovations_2025_2050,first_allocation_year,last_allocation_year,annual_regional_depth_quota_dwellings,nominal_depth_quota_to_2050_dwellings,applied_depth_renovations_to_2050_dwellings,unused_depth_quota_to_2050_dwellings,priority_metric,priority_tie_break,transition_event_definition,unique_dwelling_count_available
central,2025,2050,0.028,medium,0.5,Brussels-Capital Region,20,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,TABULA_standard_B_proxy,1.11932067932,10769.3902325,0,,,7924.588,198114.69999999998,198114.69999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,1,BE_TABULA_06,Detached house,1946-1970,TABULA_existing,TABULA_advanced_A_proxy,4.92643426633,140899.781078,36334.300800000005,2026,2027,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,2,BE_TABULA_05,"Apartment, exposed",pre-1946,TABULA_existing,TABULA_advanced_A_proxy,4.9141253996,53835.1448708,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,3,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,TABULA_advanced_A_proxy,4.91345448029,74272.2195165,18167.150400000002,2028,2028,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,4,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,TABULA_advanced_A_proxy,4.79594358142,72522.9907542,14521.429019499978,2029,2029,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,5,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_existing,TABULA_advanced_A_proxy,4.30647953586,94122.2236047,3645.721380500025,2029,2029,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,6,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,TABULA_advanced_A_proxy,4.29680506722,134174.633796,36334.300800000005,2030,2031,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,7,BE_TABULA_03,Terraced house,pre-1946,TABULA_existing,TABULA_advanced_A_proxy,3.31703286853,255427.386957,36334.300800000005,2032,2033,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,8,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,TABULA_advanced_A_proxy,3.30423674497,208343.092478,36334.300800000005,2034,2035,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,9,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,TABULA_advanced_A_proxy,3.28802243461,115076.966366,18167.150400000002,2036,2036,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,10,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,TABULA_advanced_A_proxy,3.100083864,82814.5451894,18167.150400000002,2037,2037,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,11,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_existing,TABULA_advanced_A_proxy,2.87336236264,74096.1974229,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,12,BE_TABULA_16,Detached house,1991-2005,TABULA_existing,TABULA_advanced_A_proxy,2.42278676471,131478.874582,36334.300800000005,2038,2039,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,13,BE_TABULA_13,Terraced house,1971-1990,TABULA_existing,TABULA_advanced_A_proxy,2.29461293821,53884.9657742,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,14,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,TABULA_advanced_A_proxy,2.23798451548,58491.1146072,18167.150400000002,2040,2040,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,15,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,TABULA_advanced_A_proxy,2.07700892857,45333.6639793,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,16,BE_TABULA_04,"Apartment, enclosed",pre-1946,TABULA_existing,TABULA_advanced_A_proxy,1.84376583417,53835.1448708,13565.409846999886,2041,2041,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,17,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,TABULA_advanced_A_proxy,1.75435524476,72522.9907542,4601.740553000116,2041,2041,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,18,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,TABULA_advanced_A_proxy,1.64041623173,22623.4868879,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,19,BE_TABULA_06,Detached house,1946-1970,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.45970907549,44924.5678799,149490.04815790002,2042,2050,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,20,BE_TABULA_11,Detached house,1971-1990,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.4506057047,66428.2323842,14014.305442099994,2050,2050,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,21,BE_TABULA_21,Detached house,post-2005,TABULA_existing,TABULA_advanced_A_proxy,1.44392964577,80509.832346,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,22,BE_TABULA_21,Detached house,post-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.44046346439,25669.8016176,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,23,BE_TABULA_16,Detached house,1991-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.41114183437,41920.8005913,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,24,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.40061953589,26404.6375966,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,25,BE_TABULA_01,Detached house,pre-1946,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.33953261649,23680.997527,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,26,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.31055170631,42780.3180219,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,27,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_existing,TABULA_advanced_A_proxy,1.28147202797,86266.382345,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,28,BE_TABULA_05,"Apartment, exposed",pre-1946,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.28147202797,17164.8287994,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,29,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.28147202797,23123.2724144,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,30,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.28147202797,23624.8745406,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,31,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.28147202797,18649.3408892,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,32,BE_TABULA_25,"Apartment, exposed",post-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.28147202797,27505.2233564,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,33,BE_TABULA_22,Semi-detached house,post-2005,TABULA_existing,TABULA_advanced_A_proxy,1.25577084938,73737.5034307,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,34,BE_TABULA_22,Semi-detached house,post-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.24700021395,23510.5083402,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,35,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_existing,TABULA_advanced_A_proxy,1.22158481518,74096.1974229,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,36,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.20997767857,14454.2117035,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,37,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.19499388186,30009.9843377,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,38,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_existing,TABULA_advanced_A_proxy,1.11932067932,58491.1146072,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,39,BE_TABULA_13,Terraced house,1971-1990,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.09084046346,17180.7137251,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,40,BE_TABULA_08,Terraced house,1946-1970,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.06085714286,36691.2066673,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,41,BE_TABULA_23,Terraced house,post-2005,TABULA_existing,TABULA_advanced_A_proxy,1.04384117059,35329.6240153,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,42,BE_TABULA_23,Terraced house,post-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.04384117059,11264.517802,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,43,BE_TABULA_03,Terraced house,pre-1946,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,1.00403497123,81440.6161312,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,44,BE_TABULA_18,Terraced house,1991-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,0.995627609603,7213.2856744,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,45,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_existing,TABULA_advanced_A_proxy,0.651972027972,86266.382345,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,46,BE_TABULA_04,"Apartment, enclosed",pre-1946,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,0.651972027972,17164.8287994,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,47,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,0.651972027972,23123.2724144,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,48,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,0.651972027972,23624.8745406,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,49,BE_TABULA_19,"Apartment, enclosed",1991-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,0.651972027972,18649.3408892,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,advanced,0.1,Flemish Region,50,BE_TABULA_24,"Apartment, enclosed",post-2005,TABULA_standard_B_proxy,TABULA_advanced_A_proxy,0.651972027972,27505.2233564,0,,,18167.150400000002,454178.76000000007,454178.75999999995,0,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_standard_B_proxy_to_TABULA_advanced_A_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,1,BE_TABULA_06,Detached house,1946-1970,TABULA_existing,TABULA_standard_B_proxy,4.92643426633,140899.781078,104565.480278,2026,2027,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,2,BE_TABULA_05,"Apartment, exposed",pre-1946,TABULA_existing,TABULA_standard_B_proxy,4.9141253996,53835.1448708,53835.1448708,2027,2027,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,3,BE_TABULA_01,Detached house,pre-1946,TABULA_existing,TABULA_standard_B_proxy,4.91345448029,74272.2195165,56105.069116499995,2027,2028,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,4,BE_TABULA_10,"Apartment, exposed",1946-1970,TABULA_existing,TABULA_standard_B_proxy,4.79594358142,72522.9907542,58001.56173470002,2028,2028,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,5,BE_TABULA_02,Semi-detached house,pre-1946,TABULA_existing,TABULA_standard_B_proxy,4.30647953586,94122.2236047,90476.50222419998,2029,2029,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,6,BE_TABULA_07,Semi-detached house,1946-1970,TABULA_existing,TABULA_standard_B_proxy,4.29680506722,134174.633796,97840.33299600003,2029,2031,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,7,BE_TABULA_03,Terraced house,pre-1946,TABULA_existing,TABULA_standard_B_proxy,3.31703286853,255427.386957,219093.08615699998,2031,2033,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,8,BE_TABULA_11,Detached house,1971-1990,TABULA_existing,TABULA_standard_B_proxy,3.30423674497,208343.092478,172008.791678,2033,2035,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,9,BE_TABULA_08,Terraced house,1946-1970,TABULA_existing,TABULA_standard_B_proxy,3.28802243461,115076.966366,96909.815966,2035,2036,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,10,BE_TABULA_12,Semi-detached house,1971-1990,TABULA_existing,TABULA_standard_B_proxy,3.100083864,82814.5451894,64647.3947894,2036,2037,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,11,BE_TABULA_15,"Apartment, exposed",1971-1990,TABULA_existing,TABULA_standard_B_proxy,2.87336236264,74096.1974229,74096.1974229,2037,2037,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,12,BE_TABULA_16,Detached house,1991-2005,TABULA_existing,TABULA_standard_B_proxy,2.42278676471,131478.874582,95144.57378199999,2037,2039,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,13,BE_TABULA_13,Terraced house,1971-1990,TABULA_existing,TABULA_standard_B_proxy,2.29461293821,53884.9657742,53884.9657742,2039,2039,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,14,BE_TABULA_20,"Apartment, exposed",1991-2005,TABULA_existing,TABULA_standard_B_proxy,2.23798451548,58491.1146072,40323.9642072,2039,2040,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,15,BE_TABULA_17,Semi-detached house,1991-2005,TABULA_existing,TABULA_standard_B_proxy,2.07700892857,45333.6639793,45333.6639793,2040,2040,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,16,BE_TABULA_04,"Apartment, enclosed",pre-1946,TABULA_existing,TABULA_standard_B_proxy,1.84376583417,53835.1448708,40269.735023800116,2040,2040,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,17,BE_TABULA_09,"Apartment, enclosed",1946-1970,TABULA_existing,TABULA_standard_B_proxy,1.75435524476,72522.9907542,67921.25020119989,2041,2041,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,18,BE_TABULA_18,Terraced house,1991-2005,TABULA_existing,TABULA_standard_B_proxy,1.64041623173,22623.4868879,22623.4868879,2041,2041,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
high,2025,2050,0.056,medium,0.5,Flemish Region,19,BE_TABULA_14,"Apartment, enclosed",1971-1990,TABULA_existing,TABULA_standard_B_proxy,1.22158481518,74096.1974229,74096.1974229,2041,2042,90835.75200000001,2270893.8000000003,1585668.3291192001,685225.4708808002,specific_heat_loss_z_W_m2K_descending_current_state,physical-state order then TABULA type number,TABULA_existing_to_TABULA_standard_B_proxy,false
