timestamp_utc,active_occupants_mean,active_occupancy,appliance_electricity_W,lighting_electricity_W,total_electricity_W,occupant_sensible_gain_W,appliance_sensible_gain_W,lighting_sensible_gain_W,Phi_int_W,theta_set_heat_C,theta_set_cool_C
2015-06-19 18:00:00+00:00,0.5,True,137.35423577999953,5.604496437331109,142.95873221733063,35.0,137.35423577999953,5.604496437331109,177.95873221733063,20.0,26.0
2015-06-19 19:00:00+00:00,1.0,True,212.81741467268623,67.33735749257646,280.15477216526267,70.0,212.81741467268623,67.33735749257646,350.1547721652627,20.0,26.0
2015-06-19 20:00:00+00:00,0.16666666666666666,True,77.72548598304499,13.344039136502643,91.06952511954763,11.666666666666666,77.72548598304499,13.344039136502643,102.7361917862143,20.0,26.0
2015-06-19 21:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-19 22:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-19 23:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 00:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 01:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 02:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 03:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 04:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 05:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 06:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 07:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 08:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 09:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 10:00:00+00:00,0.3333333333333333,True,152.48520508681938,11.342433266027246,163.82763835284663,23.333333333333332,152.48520508681938,11.342433266027246,187.16097168617998,20.0,26.0
2015-06-20 11:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 12:00:00+00:00,0.0,False,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,0.0,51.04094969712259,18.0,26.0
2015-06-20 13:00:00+00:00,1.6666666666666667,True,186.86951408337524,62.86710438184807,249.7366184652233,116.66666666666667,186.86951408337524,62.86710438184807,366.40328513189,20.0,26.0
2015-06-20 14:00:00+00:00,2.0,True,947.5725731754749,200.27734738998407,1147.849920565459,140.0,947.5725731754749,200.27734738998407,1287.849920565459,20.0,26.0
2015-06-20 15:00:00+00:00,2.0,True,276.4307264727319,162.02999521498333,438.46072168771525,140.0,276.4307264727319,162.02999521498333,578.4607216877152,20.0,26.0
2015-06-20 16:00:00+00:00,2.0,True,436.36739255820856,281.726026269412,718.0934188276206,140.0,436.36739255820856,281.726026269412,858.0934188276206,20.0,26.0
2015-06-20 17:00:00+00:00,2.0,True,1224.1260287981663,291.23365415417015,1515.3596829523365,140.0,1224.1260287981663,291.23365415417015,1655.3596829523365,20.0,26.0
2015-06-20 18:00:00+00:00,2.0,True,729.891110188509,250.33417420078953,980.2252843892985,140.0,729.891110188509,250.33417420078953,1120.2252843892984,20.0,26.0
