archetype_id,dwelling_type,dwelling_class,construction_period,state_id,floor_area_m2,occupant_count,active_occupancy_hours,annual_internal_gains_kWh_m2,constant_heating_kWh_m2,behavioural_heating_kWh_m2,heating_change_kWh_m2,heating_change_percent,constant_cooling_kWh_m2,behavioural_cooling_kWh_m2,cooling_change_kWh_m2,cooling_change_percent,constant_peak_heating_W,behavioural_peak_heating_W,constant_peak_cooling_W,behavioural_peak_cooling_W,max_energy_balance_residual_W,max_heating_setpoint_error_K,max_cooling_setpoint_error_K,simultaneous_heating_cooling,warmup_cycles,weather_member_id,occupant_seed,thermal_assumptions_sha256,behaviour_assumptions_sha256,occupant_distribution_sha256,weather_forcing_sha256
BE_TABULA_22,Semi-detached house,SFH,post-2005,TABULA_standard_B_proxy,233.7,2,4963,16.824461560407286,72.91403638447824,72.32238126120365,-0.5916551232745917,-0.8114420111853001,1.9405385893158549,1.3391698721159917,-0.6013687171998632,-30.98978399661087,7462.158152081223,10736.507289072688,5095.0733098020855,5196.30294255658,9.094947017729282e-11,3.907985046680551e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_22,Semi-detached house,SFH,post-2005,TABULA_advanced_A_proxy,233.7,2,4963,16.824461560407286,23.002547578832356,25.627057790311973,2.624510211479617,11.40965018107286,4.6235371388767765,3.4111286620746726,-1.212408476802104,-26.222531373385735,3571.353559501886,6898.739121082441,4350.114017593424,4569.065480855555,8.276401786133647e-11,2.1316282072803006e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_23,Terraced house,SFH,post-2005,TABULA_existing,199.9,2,4963,19.669217942307064,62.15448571603949,60.59119616117067,-1.5632895548688168,-2.5151677097143077,1.925822288915968,1.4498070181058786,-0.4760152708100893,-24.717507609595433,5605.897956306524,8424.062976374556,3999.0918264045645,4238.33363076651,7.503331289626658e-11,2.842170943040401e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_23,Terraced house,SFH,post-2005,TABULA_standard_B_proxy,199.9,2,4963,19.669217942307064,62.15448571603949,60.59119616117067,-1.5632895548688168,-2.5151677097143077,1.925822288915968,1.4498070181058786,-0.4760152708100893,-24.717507609595433,5605.897956306524,8424.062976374556,3999.0918264045645,4238.33363076651,7.503331289626658e-11,2.842170943040401e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_23,Terraced house,SFH,post-2005,TABULA_advanced_A_proxy,199.9,2,4963,19.669217942307064,18.11841698338458,19.580480853446907,1.4620638700623267,8.069490129314863,4.6821951617500055,3.854988009723171,-0.8272071520268347,-17.66707972329927,2585.5224726811794,5412.091491387408,3391.996304124324,3720.3875221950016,5.974243322270922e-11,2.1316282072803006e-14,1.4210854715202004e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_24,"Apartment, enclosed",MFH,post-2005,TABULA_existing,100.1,1,4183,37.29324009324136,36.4439337102289,26.42862543038208,-10.015308279846817,-27.481413942523364,4.707657276721636,6.807370009872738,2.099712733151102,44.602072957471535,2206.232632523877,3575.578661521818,2293.195392234873,3900.860722026,4.274625098332763e-11,1.7763568394002505e-14,2.1316282072803006e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_24,"Apartment, enclosed",MFH,post-2005,TABULA_standard_B_proxy,100.1,1,4183,37.29324009324136,36.4439337102289,26.42862543038208,-10.015308279846817,-27.481413942523364,4.707657276721636,6.807370009872738,2.099712733151102,44.602072957471535,2206.232632523877,3575.578661521818,2293.195392234873,3900.860722026,4.274625098332763e-11,1.7763568394002505e-14,2.1316282072803006e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_24,"Apartment, enclosed",MFH,post-2005,TABULA_advanced_A_proxy,100.1,1,4183,37.29324009324136,7.6346829038736885,3.613102385010198,-4.021580518863491,-52.67514799891715,9.479447624022768,13.923187871642243,4.443740247619475,46.877628569392286,978.6835863298011,2362.2326562167186,2033.2753878280682,3656.5305008254427,4.069988790433854e-11,1.0658141036401503e-14,2.4868995751603507e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_25,"Apartment, exposed",MFH,post-2005,TABULA_existing,100.1,1,4183,37.29324009324136,80.48064478367773,63.382603975450714,-17.09804080822702,-21.244910318728795,2.293215906998708,3.5107548341593957,1.2175389271606876,53.09307873911296,3599.8948672485108,4963.923978541126,2448.6185080138516,4037.7055966394537,3.9108272176235914e-11,3.197442310920451e-14,2.4868995751603507e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_25,"Apartment, exposed",MFH,post-2005,TABULA_standard_B_proxy,100.1,1,4183,37.29324009324136,80.48064478367773,63.382603975450714,-17.09804080822702,-21.244910318728795,2.293215906998708,3.5107548341593957,1.2175389271606876,53.09307873911296,3599.8948672485108,4963.923978541126,2448.6185080138516,4037.7055966394537,3.9108272176235914e-11,3.197442310920451e-14,2.4868995751603507e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
BE_TABULA_25,"Apartment, exposed",MFH,post-2005,TABULA_advanced_A_proxy,100.1,1,4183,37.29324009324136,24.530873534441348,16.8982617783408,-7.632611756100548,-31.114308854042072,5.1648183107133585,7.422286316963351,2.2574680062499928,43.70856573148638,1729.9069553496904,3131.45757070917,2107.495507378699,3734.883457928617,5.047695594839752e-11,1.7763568394002505e-14,1.7763568394002505e-14,False,2,pvgis_sarah3_observed_2015_reference,20250805,4b5b7791539478f9b2562d1b176e235ac7b641e1afdc40c3d5242661d9dbed3d,2ad0e9f7bbdfe12695c931891fd0e8132d060fd7bcbca23623db43d4c7393a5c,561839806dcdb8279ac4e42025bc5a82751f2588a2b2066fa84637918d8e4896,87c8f479871bbba9643acc6783e8d96e15f3e7330cc99bdbac343d24ee04ad9a
