timestamp_utc,active_occupants_mean,active_occupancy,appliance_electricity_W,lighting_electricity_W,total_electricity_W,occupant_sensible_gain_W,appliance_sensible_gain_W,lighting_sensible_gain_W,Phi_int_W,theta_set_heat_C,theta_set_cool_C
2015-10-13 02:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
2015-10-13 03:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
2015-10-13 04:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
2015-10-13 05:00:00+00:00,0.6666666666666666,True,822.5029902369885,51.83461873392569,874.3376089709142,46.666666666666664,822.5029902369885,51.83461873392569,921.0042756375808,20.0,26.0
2015-10-13 06:00:00+00:00,1.0,True,519.4894835821063,131.55380075718003,651.0432843392864,70.0,519.4894835821063,131.55380075718003,721.0432843392864,20.0,26.0
2015-10-13 07:00:00+00:00,1.0,True,231.0767525390943,137.30423529948004,368.38098783857436,70.0,231.0767525390943,137.30423529948004,438.38098783857436,20.0,26.0
2015-10-13 08:00:00+00:00,1.0,True,189.51916660955357,87.28554326312285,276.8047098726764,70.0,189.51916660955357,87.28554326312285,346.8047098726764,20.0,26.0
2015-10-13 09:00:00+00:00,1.0,True,1115.6017750149833,88.61722284133968,1204.218997856323,70.0,1115.6017750149833,88.61722284133968,1274.218997856323,20.0,26.0
2015-10-13 10:00:00+00:00,1.0,True,321.9751651421127,74.97759564627007,396.95276078838276,70.0,321.9751651421127,74.97759564627007,466.95276078838276,20.0,26.0
2015-10-13 11:00:00+00:00,0.6666666666666666,True,446.3686838354525,81.91847102364278,528.2871548590953,46.666666666666664,446.3686838354525,81.91847102364278,574.9538215257619,20.0,26.0
2015-10-13 12:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
2015-10-13 13:00:00+00:00,0.0,False,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,0.0,61.741507717326826,18.0,26.0
2015-10-13 14:00:00+00:00,0.16666666666666666,True,89.25921231247281,12.10617798378957,101.36539029626238,11.666666666666666,89.25921231247281,12.10617798378957,113.03205696292905,20.0,26.0
